Time (s),Handle Position x (m),Handle Position y (m),Handle Position z (m),Handle Euler phi (rad),Handle Euler theta (rad),Handle Euler psi (rad),Reaction Force x (m),Reaction Force y (m),Reaction Force z (m),Reaction Moment x (m),Reaction Moment y (m),Reaction Moment z (m),Tip Position x (m),Tip Position y (m),Tip Position z (m),Tip Euler phi (rad),Tip Euler theta (rad),Tip Euler psi (rad),Input Force x (m),Input Force y (m),Input Force z (m),Input Moment x (m),Input Moment y (m),Input Moment z (m)
1.110000E+00,-7.650000E-02,0.000000E+00,-6.774758E-02,0.000000E+00,0.000000E+00,0.000000E+00,1.934838E-05,0.000000E+00,4.876028E-01,0.000000E+00,1.474315E-01,0.000000E+00,3.169314E-01,0.000000E+00,1.995489E-02,1.570796E+00,5.625083E-01,4.712389E+00,0.000000E+00,0.000000E+00,4.824374E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.120000E+00,-7.650000E-02,0.000000E+00,-7.362491E-02,0.000000E+00,0.000000E+00,0.000000E+00,1.916198E-05,0.000000E+00,4.908719E-01,0.000000E+00,1.479950E-01,0.000000E+00,3.167788E-01,0.000000E+00,1.439323E-02,1.570796E+00,5.644835E-01,4.712389E+00,0.000000E+00,0.000000E+00,4.845413E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.130000E+00,-7.650000E-02,0.000000E+00,-7.942958E-02,0.000000E+00,0.000000E+00,0.000000E+00,1.897028E-05,0.000000E+00,4.941084E-01,0.000000E+00,1.485487E-01,0.000000E+00,3.166285E-01,0.000000E+00,8.898192E-03,1.570796E+00,5.664222E-01,4.712389E+00,0.000000E+00,0.000000E+00,4.866116E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.140000E+00,-7.650000E-02,0.000000E+00,-8.515586E-02,0.000000E+00,0.000000E+00,0.000000E+00,1.877371E-05,0.000000E+00,4.973064E-01,0.000000E+00,1.490927E-01,0.000000E+00,3.164805E-01,0.000000E+00,3.475613E-03,1.570796E+00,5.683249E-01,4.712389E+00,0.000000E+00,0.000000E+00,4.886485E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.150000E+00,-7.650000E-02,0.000000E+00,-9.079810E-02,0.000000E+00,0.000000E+00,0.000000E+00,1.857268E-05,0.000000E+00,5.004606E-01,0.000000E+00,1.496273E-01,0.000000E+00,3.163348E-01,0.000000E+00,-1.868739E-03,1.570796E+00,5.701923E-01,4.712389E+00,0.000000E+00,0.000000E+00,4.906524E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.160000E+00,-7.650000E-02,0.000000E+00,-9.635073E-02,0.000000E+00,0.000000E+00,0.000000E+00,1.836761E-05,0.000000E+00,5.035653E-01,0.000000E+00,1.501526E-01,0.000000E+00,3.161913E-01,0.000000E+00,-7.129181E-03,1.570796E+00,5.720251E-01,4.712389E+00,0.000000E+00,0.000000E+00,4.926239E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.170000E+00,-7.650000E-02,0.000000E+00,-1.018083E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.815886E-05,0.000000E+00,5.066152E-01,0.000000E+00,1.506688E-01,0.000000E+00,3.160500E-01,0.000000E+00,-1.230012E-02,1.570796E+00,5.738238E-01,4.712389E+00,0.000000E+00,0.000000E+00,4.945633E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.180000E+00,-7.650000E-02,0.000000E+00,-1.071654E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.794684E-05,0.000000E+00,5.096050E-01,0.000000E+00,1.511760E-01,0.000000E+00,3.159110E-01,0.000000E+00,-1.737606E-02,1.570796E+00,5.755892E-01,4.712389E+00,0.000000E+00,0.000000E+00,4.964710E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.190000E+00,-7.650000E-02,0.000000E+00,-1.124167E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.773188E-05,0.000000E+00,5.125294E-01,0.000000E+00,1.516744E-01,0.000000E+00,3.157741E-01,0.000000E+00,-2.235160E-02,1.570796E+00,5.773219E-01,4.712389E+00,0.000000E+00,0.000000E+00,4.983473E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.200000E+00,-7.650000E-02,0.000000E+00,-1.175571E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.751434E-05,0.000000E+00,5.153833E-01,0.000000E+00,1.521642E-01,0.000000E+00,3.156394E-01,0.000000E+00,-2.722146E-02,1.570796E+00,5.790224E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.001928E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.210000E+00,-7.650000E-02,0.000000E+00,-1.225814E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.729455E-05,0.000000E+00,5.181617E-01,0.000000E+00,1.526455E-01,0.000000E+00,3.155068E-01,0.000000E+00,-3.198046E-02,1.570796E+00,5.806915E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.020077E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.220000E+00,-7.650000E-02,0.000000E+00,-1.274848E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.707282E-05,0.000000E+00,5.208595E-01,0.000000E+00,1.531186E-01,0.000000E+00,3.153763E-01,0.000000E+00,-3.662353E-02,1.570796E+00,5.823295E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.037925E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.230000E+00,-7.650000E-02,0.000000E+00,-1.322624E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.684947E-05,0.000000E+00,5.234721E-01,0.000000E+00,1.535834E-01,0.000000E+00,3.152479E-01,0.000000E+00,-4.114573E-02,1.570796E+00,5.839373E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.055476E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.240000E+00,-7.650000E-02,0.000000E+00,-1.369094E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.662477E-05,0.000000E+00,5.259947E-01,0.000000E+00,1.540403E-01,0.000000E+00,3.151215E-01,0.000000E+00,-4.554226E-02,1.570796E+00,5.855153E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.072734E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.250000E+00,-7.650000E-02,0.000000E+00,-1.414214E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.639902E-05,0.000000E+00,5.284228E-01,0.000000E+00,1.544894E-01,0.000000E+00,3.149971E-01,0.000000E+00,-4.980841E-02,1.570796E+00,5.870641E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.089702E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.260000E+00,-7.650000E-02,0.000000E+00,-1.457937E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.617247E-05,0.000000E+00,5.307517E-01,0.000000E+00,1.549307E-01,0.000000E+00,3.148747E-01,0.000000E+00,-5.393965E-02,1.570796E+00,5.885843E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.106385E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.270000E+00,-7.650000E-02,0.000000E+00,-1.500222E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.594539E-05,0.000000E+00,5.329774E-01,0.000000E+00,1.553646E-01,0.000000E+00,3.147542E-01,0.000000E+00,-5.793156E-02,1.570796E+00,5.900764E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.122786E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.280000E+00,-7.650000E-02,0.000000E+00,-1.541026E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.571803E-05,0.000000E+00,5.350954E-01,0.000000E+00,1.557910E-01,0.000000E+00,3.146357E-01,0.000000E+00,-6.177988E-02,1.570796E+00,5.915410E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.138909E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.290000E+00,-7.650000E-02,0.000000E+00,-1.580310E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.549061E-05,0.000000E+00,5.371018E-01,0.000000E+00,1.562102E-01,0.000000E+00,3.145190E-01,0.000000E+00,-6.548048E-02,1.570796E+00,5.929786E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.154759E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.300000E+00,-7.650000E-02,0.000000E+00,-1.618034E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.526335E-05,0.000000E+00,5.389926E-01,0.000000E+00,1.566224E-01,0.000000E+00,3.144043E-01,0.000000E+00,-6.902941E-02,1.570796E+00,5.943897E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.170339E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.310000E+00,-7.650000E-02,0.000000E+00,-1.654161E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.503647E-05,0.000000E+00,5.407641E-01,0.000000E+00,1.570275E-01,0.000000E+00,3.142914E-01,0.000000E+00,-7.242285E-02,1.570796E+00,5.957748E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.185652E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.320000E+00,-7.650000E-02,0.000000E+00,-1.688656E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.481018E-05,0.000000E+00,5.424126E-01,0.000000E+00,1.574259E-01,0.000000E+00,3.141803E-01,0.000000E+00,-7.565714E-02,1.570796E+00,5.971346E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.200704E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.330000E+00,-7.650000E-02,0.000000E+00,-1.721484E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.458465E-05,0.000000E+00,5.439347E-01,0.000000E+00,1.578176E-01,0.000000E+00,3.140710E-01,0.000000E+00,-7.872880E-02,1.570796E+00,5.984694E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.215496E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.340000E+00,-7.650000E-02,0.000000E+00,-1.752613E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.436008E-05,0.000000E+00,5.453269E-01,0.000000E+00,1.582027E-01,0.000000E+00,3.139635E-01,0.000000E+00,-8.163451E-02,1.570796E+00,5.997797E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.230033E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.350000E+00,-7.650000E-02,0.000000E+00,-1.782013E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.413665E-05,0.000000E+00,5.465862E-01,0.000000E+00,1.585814E-01,0.000000E+00,3.138577E-01,0.000000E+00,-8.437111E-02,1.570796E+00,6.010661E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.244320E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.360000E+00,-7.650000E-02,0.000000E+00,-1.809654E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.391450E-05,0.000000E+00,5.477094E-01,0.000000E+00,1.589539E-01,0.000000E+00,3.137536E-01,0.000000E+00,-8.693562E-02,1.570796E+00,6.023290E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.258358E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.370000E+00,-7.650000E-02,0.000000E+00,-1.835509E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.369381E-05,0.000000E+00,5.486938E-01,0.000000E+00,1.593202E-01,0.000000E+00,3.136512E-01,0.000000E+00,-8.932523E-02,1.570796E+00,6.035689E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.272153E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.380000E+00,-7.650000E-02,0.000000E+00,-1.859553E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.347471E-05,0.000000E+00,5.495367E-01,0.000000E+00,1.596805E-01,0.000000E+00,3.135504E-01,0.000000E+00,-9.153731E-02,1.570796E+00,6.047862E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.285708E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.390000E+00,-7.650000E-02,0.000000E+00,-1.881762E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.325735E-05,0.000000E+00,5.502355E-01,0.000000E+00,1.600349E-01,0.000000E+00,3.134513E-01,0.000000E+00,-9.356942E-02,1.570796E+00,6.059814E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.299025E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.400000E+00,-7.650000E-02,0.000000E+00,-1.902113E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.304185E-05,0.000000E+00,5.507878E-01,0.000000E+00,1.603835E-01,0.000000E+00,3.133537E-01,0.000000E+00,-9.541929E-02,1.570796E+00,6.071549E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.312110E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.410000E+00,-7.650000E-02,0.000000E+00,-1.920587E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.282834E-05,0.000000E+00,5.511915E-01,0.000000E+00,1.607265E-01,0.000000E+00,3.132578E-01,0.000000E+00,-9.708483E-02,1.570796E+00,6.083071E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.324965E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.420000E+00,-7.650000E-02,0.000000E+00,-1.937166E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.261694E-05,0.000000E+00,5.514446E-01,0.000000E+00,1.610639E-01,0.000000E+00,3.131634E-01,0.000000E+00,-9.856416E-02,1.570796E+00,6.094386E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.337594E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.430000E+00,-7.650000E-02,0.000000E+00,-1.951834E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.240775E-05,0.000000E+00,5.515452E-01,0.000000E+00,1.613960E-01,0.000000E+00,3.130705E-01,0.000000E+00,-9.985557E-02,1.570796E+00,6.105496E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.350000E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.440000E+00,-7.650000E-02,0.000000E+00,-1.964575E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.220087E-05,0.000000E+00,5.514916E-01,0.000000E+00,1.617227E-01,0.000000E+00,3.129791E-01,0.000000E+00,-1.009575E-01,1.570796E+00,6.116407E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.362186E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.450000E+00,-7.650000E-02,0.000000E+00,-1.975377E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.199641E-05,0.000000E+00,5.512824E-01,0.000000E+00,1.620442E-01,0.000000E+00,3.128892E-01,0.000000E+00,-1.018687E-01,1.570796E+00,6.127121E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.374157E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.460000E+00,-7.650000E-02,0.000000E+00,-1.984229E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.179444E-05,0.000000E+00,5.509163E-01,0.000000E+00,1.623606E-01,0.000000E+00,3.128007E-01,0.000000E+00,-1.025881E-01,1.570796E+00,6.137644E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.385916E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.470000E+00,-7.650000E-02,0.000000E+00,-1.991124E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.159505E-05,0.000000E+00,5.503921E-01,0.000000E+00,1.626720E-01,0.000000E+00,3.127137E-01,0.000000E+00,-1.031145E-01,1.570796E+00,6.147978E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.397465E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.480000E+00,-7.650000E-02,0.000000E+00,-1.996053E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.139831E-05,0.000000E+00,5.497089E-01,0.000000E+00,1.629786E-01,0.000000E+00,3.126280E-01,0.000000E+00,-1.034474E-01,1.570796E+00,6.158128E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.408808E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.490000E+00,-7.650000E-02,0.000000E+00,-1.999013E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.120430E-05,0.000000E+00,5.488658E-01,0.000000E+00,1.632803E-01,0.000000E+00,3.125438E-01,0.000000E+00,-1.035862E-01,1.570796E+00,6.168097E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.419948E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.500000E+00,-7.650000E-02,0.000000E+00,-2.000000E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.101307E-05,0.000000E+00,5.478624E-01,0.000000E+00,1.635774E-01,0.000000E+00,3.124609E-01,0.000000E+00,-1.035305E-01,1.570796E+00,6.177889E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.430890E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.510000E+00,-7.650000E-02,0.000000E+00,-1.999013E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.082469E-05,0.000000E+00,5.466982E-01,0.000000E+00,1.638699E-01,0.000000E+00,3.123793E-01,0.000000E+00,-1.032802E-01,1.570796E+00,6.187508E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.441634E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.520000E+00,-7.650000E-02,0.000000E+00,-1.996053E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.063921E-05,0.000000E+00,5.453730E-01,0.000000E+00,1.641579E-01,0.000000E+00,3.122990E-01,0.000000E+00,-1.028353E-01,1.570796E+00,6.196956E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.452186E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.530000E+00,-7.650000E-02,0.000000E+00,-1.991124E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.045667E-05,0.000000E+00,5.438868E-01,0.000000E+00,1.644415E-01,0.000000E+00,3.122200E-01,0.000000E+00,-1.021961E-01,1.570796E+00,6.206238E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.462548E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.540000E+00,-7.650000E-02,0.000000E+00,-1.984229E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.027712E-05,0.000000E+00,5.422396E-01,0.000000E+00,1.647208E-01,0.000000E+00,3.121423E-01,0.000000E+00,-1.013629E-01,1.570796E+00,6.215357E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.472722E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.550000E+00,-7.650000E-02,0.000000E+00,-1.975377E-01,0.000000E+00,0.000000E+00,0.000000E+00,1.010060E-05,0.000000E+00,5.404318E-01,0.000000E+00,1.649959E-01,0.000000E+00,3.120658E-01,0.000000E+00,-1.003364E-01,1.570796E+00,6.224315E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.482713E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.560000E+00,-7.650000E-02,0.000000E+00,-1.964575E-01,0.000000E+00,0.000000E+00,0.000000E+00,9.927127E-06,0.000000E+00,5.384639E-01,0.000000E+00,1.652668E-01,0.000000E+00,3.119905E-01,0.000000E+00,-9.911746E-02,1.570796E+00,6.233116E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.492523E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.570000E+00,-7.650000E-02,0.000000E+00,-1.951834E-01,0.000000E+00,0.000000E+00,0.000000E+00,9.756745E-06,0.000000E+00,5.363366E-01,0.000000E+00,1.655337E-01,0.000000E+00,3.119165E-01,0.000000E+00,-9.770706E-02,1.570796E+00,6.241763E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.502155E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.580000E+00,-7.650000E-02,0.000000E+00,-1.937166E-01,0.000000E+00,0.000000E+00,0.000000E+00,9.589469E-06,0.000000E+00,5.340507E-01,0.000000E+00,1.657966E-01,0.000000E+00,3.118436E-01,0.000000E+00,-9.610640E-02,1.570796E+00,6.250260E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.511611E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.590000E+00,-7.650000E-02,0.000000E+00,-1.920587E-01,0.000000E+00,0.000000E+00,0.000000E+00,9.425323E-06,0.000000E+00,5.316073E-01,0.000000E+00,1.660556E-01,0.000000E+00,3.117718E-01,0.000000E+00,-9.431690E-02,1.570796E+00,6.258609E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.520896E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.600000E+00,-7.650000E-02,0.000000E+00,-1.902113E-01,0.000000E+00,0.000000E+00,0.000000E+00,9.264320E-06,0.000000E+00,5.290076E-01,0.000000E+00,1.663108E-01,0.000000E+00,3.117012E-01,0.000000E+00,-9.234014E-02,1.570796E+00,6.266813E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.530011E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.610000E+00,-7.650000E-02,0.000000E+00,-1.881762E-01,0.000000E+00,0.000000E+00,0.000000E+00,9.106473E-06,0.000000E+00,5.262529E-01,0.000000E+00,1.665622E-01,0.000000E+00,3.116317E-01,0.000000E+00,-9.017789E-02,1.570796E+00,6.274874E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.538960E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.620000E+00,-7.650000E-02,0.000000E+00,-1.859553E-01,0.000000E+00,0.000000E+00,0.000000E+00,8.951788E-06,0.000000E+00,5.233449E-01,0.000000E+00,1.668100E-01,0.000000E+00,3.115633E-01,0.000000E+00,-8.783212E-02,1.570796E+00,6.282796E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.547745E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.630000E+00,-7.650000E-02,0.000000E+00,-1.835509E-01,0.000000E+00,0.000000E+00,0.000000E+00,8.800268E-06,0.000000E+00,5.202852E-01,0.000000E+00,1.670541E-01,0.000000E+00,3.114960E-01,0.000000E+00,-8.530498E-02,1.570796E+00,6.290582E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.556369E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.640000E+00,-7.650000E-02,0.000000E+00,-1.809654E-01,0.000000E+00,0.000000E+00,0.000000E+00,8.651916E-06,0.000000E+00,5.170758E-01,0.000000E+00,1.672947E-01,0.000000E+00,3.114298E-01,0.000000E+00,-8.259879E-02,1.570796E+00,6.298234E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.564835E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.650000E+00,-7.650000E-02,0.000000E+00,-1.782013E-01,0.000000E+00,0.000000E+00,0.000000E+00,8.506727E-06,0.000000E+00,5.137187E-01,0.000000E+00,1.675319E-01,0.000000E+00,3.113646E-01,0.000000E+00,-7.971608E-02,1.570796E+00,6.305754E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.573146E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.660000E+00,-7.650000E-02,0.000000E+00,-1.752613E-01,0.000000E+00,0.000000E+00,0.000000E+00,8.364692E-06,0.000000E+00,5.102161E-01,0.000000E+00,1.677656E-01,0.000000E+00,3.113004E-01,0.000000E+00,-7.665952E-02,1.570796E+00,6.313145E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.581303E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.670000E+00,-7.650000E-02,0.000000E+00,-1.721484E-01,0.000000E+00,0.000000E+00,0.000000E+00,8.225805E-06,0.000000E+00,5.065705E-01,0.000000E+00,1.679960E-01,0.000000E+00,3.112372E-01,0.000000E+00,-7.343197E-02,1.570796E+00,6.320410E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.589310E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.680000E+00,-7.650000E-02,0.000000E+00,-1.688656E-01,0.000000E+00,0.000000E+00,0.000000E+00,8.090051E-06,0.000000E+00,5.027843E-01,0.000000E+00,1.682232E-01,0.000000E+00,3.111751E-01,0.000000E+00,-7.003648E-02,1.570796E+00,6.327551E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.597169E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.690000E+00,-7.650000E-02,0.000000E+00,-1.654161E-01,0.000000E+00,0.000000E+00,0.000000E+00,7.957419E-06,0.000000E+00,4.988604E-01,0.000000E+00,1.684470E-01,0.000000E+00,3.111139E-01,0.000000E+00,-6.647624E-02,1.570796E+00,6.334570E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.604883E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.700000E+00,-7.650000E-02,0.000000E+00,-1.618034E-01,0.000000E+00,0.000000E+00,0.000000E+00,7.827881E-06,0.000000E+00,4.948015E-01,0.000000E+00,1.686678E-01,0.000000E+00,3.110536E-01,0.000000E+00,-6.275462E-02,1.570796E+00,6.341470E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.612454E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.710000E+00,-7.650000E-02,0.000000E+00,-1.580310E-01,0.000000E+00,0.000000E+00,0.000000E+00,7.701427E-06,0.000000E+00,4.906107E-01,0.000000E+00,1.688854E-01,0.000000E+00,3.109943E-01,0.000000E+00,-5.887515E-02,1.570796E+00,6.348252E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.619885E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.720000E+00,-7.650000E-02,0.000000E+00,-1.541026E-01,0.000000E+00,0.000000E+00,0.000000E+00,7.578024E-06,0.000000E+00,4.862911E-01,0.000000E+00,1.690999E-01,0.000000E+00,3.109359E-01,0.000000E+00,-5.484152E-02,1.570796E+00,6.354919E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.627178E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.730000E+00,-7.650000E-02,0.000000E+00,-1.500222E-01,0.000000E+00,0.000000E+00,0.000000E+00,7.457647E-06,0.000000E+00,4.818461E-01,0.000000E+00,1.693114E-01,0.000000E+00,3.108785E-01,0.000000E+00,-5.065757E-02,1.570796E+00,6.361474E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.634336E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.740000E+00,-7.650000E-02,0.000000E+00,-1.457937E-01,0.000000E+00,0.000000E+00,0.000000E+00,7.340271E-06,0.000000E+00,4.772790E-01,0.000000E+00,1.695200E-01,0.000000E+00,3.108219E-01,0.000000E+00,-4.632730E-02,1.570796E+00,6.367917E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.641360E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.750000E+00,-7.650000E-02,0.000000E+00,-1.414214E-01,0.000000E+00,0.000000E+00,0.000000E+00,7.225862E-06,0.000000E+00,4.725935E-01,0.000000E+00,1.697256E-01,0.000000E+00,3.107662E-01,0.000000E+00,-4.185484E-02,1.570796E+00,6.374252E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.648253E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.760000E+00,-7.650000E-02,0.000000E+00,-1.369094E-01,0.000000E+00,0.000000E+00,0.000000E+00,7.114389E-06,0.000000E+00,4.677934E-01,0.000000E+00,1.699284E-01,0.000000E+00,3.107114E-01,0.000000E+00,-3.724449E-02,1.570796E+00,6.380480E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.655018E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.770000E+00,-7.650000E-02,0.000000E+00,-1.322624E-01,0.000000E+00,0.000000E+00,0.000000E+00,7.005814E-06,0.000000E+00,4.628823E-01,0.000000E+00,1.701283E-01,0.000000E+00,3.106575E-01,0.000000E+00,-3.250066E-02,1.570796E+00,6.386602E-01,4.712389E+00,0.000000E+00,0.000000E+00,5.661657E-01,0.000000E+00,0.000000E+00,0.000000E+00
